,Tweets,Timestamp,Location,Keyword,Category,Country,Word_Tokens,sentiment,score,Sentiment Score,Positive,Negative
10373,"@AnupamPKher @narendramodi Appropriate ...""sura so pehchaniye 𝕛𝕠 lade deen 𝕜𝕖 het "" ਸੂਰਾ ਸੋ ਪਹਿਚਾਨੀਏ ਜੋ ਲੜੇ ਦੀਨ ਕੇ… https://t.co/mlFqE4tioW",4/1/2021 3:08,Kolkata,Modi,Narendra Modi,India,"appropriate ...""sura pehchaniye 𝕛𝕠 lade deen 𝕜𝕖 het "" ਸੂਰਾ ਸੋ ਪਹਿਚਾਨੀਏ ਜੋ ਲੜੇ ਦੀਨ ਕੇ…",POSITIVE,0.9797240495681763,0.9797240495681763,0.9797240495681763,0.0
10374,"@SalmanNizami_ Appropriate ...""sura so pehchaniye 𝕛𝕠 lade deen 𝕜𝕖 het "" ਸੂਰਾ ਸੋ ਪਹਿਚਾਨੀਏ ਜੋ ਲੜੇ ਦੀਨ ਕੇ ਹੇਤ ""Very si… https://t.co/GPAUT6eGwC",4/1/2021 3:07,Kolkata,Modi,Narendra Modi,India,"appropriate ...""sura pehchaniye 𝕛𝕠 lade deen 𝕜𝕖 het "" ਸੂਰਾ ਸੋ ਪਹਿਚਾਨੀਏ ਜੋ ਲੜੇ ਦੀਨ ਕੇ ਹੇਤ ""very si…",POSITIVE,0.9897587895393372,0.9897587895393372,0.9897587895393372,0.0
10375,@Kisanektamorcha Appropriate ...Very similar to the situation as Modi went to Rakabganj Sahib &amp; shahbad uccharan wa… https://t.co/DkVz4wMmgH,4/1/2021 3:02,Kolkata,Modi,Narendra Modi,India,appropriate ...very similar situation went rakabganj sahib &amp; shahbad uccharan wa…,NEGATIVE,0.613872230052948,-0.613872230052948,0.0,0.613872230052948
10376,@aapkadharam Appropriate Shabad by the Will of WAHEGURU ........Very similar to the situation as Modi went to Rakab… https://t.co/yo3ejL642t,4/1/2021 2:50,Kolkata,Modi,Narendra Modi,India,appropriate shabad waheguru ........very similar situation went rakab…,NEGATIVE,0.9021730422973633,-0.9021730422973633,0.0,0.9021730422973633
10377,@SaabGNarwal1 @Tractor2twitr @jazzyb @PMOIndia @narendramodi @nstomar @ravishndtv @RaviSinghKA @saurabhtop… https://t.co/NcX4E9HRO9,4/1/2021 2:39,Kolkata,Modi,Narendra Modi,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10378,@Khalsa96007985 @Tractor2twitr @jazzyb @PMOIndia @narendramodi @nstomar @ravishndtv @RaviSinghKA @saurabhtop… https://t.co/ZkjgPEnp9G,4/1/2021 2:35,Kolkata,Modi,Narendra Modi,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10379,Nirav Modi? Vijay Mallaya? https://t.co/UfzMuaUGVb,4/1/2021 2:27,Kolkata,Modi,Narendra Modi,India,nirav modi? vijay mallaya?,NEGATIVE,0.9888013601303101,-0.9888013601303101,0.0,0.9888013601303101
10380,"Modi h to mumkin h
Davai banaya",4/1/2021 2:21,Kolkata,Modi,Narendra Modi,India,h mumkin h davai banaya,NEGATIVE,0.9855803847312927,-0.9855803847312927,0.0,0.9855803847312927
10381,@AunindyoC Dear sir get out of ur fancy wonder land. Whenever ur lot loses an election u start blaming every one ex… https://t.co/qdjVceX9nI,4/1/2021 2:09,Kolkata,Modi,Narendra Modi,India,dear sir ur fancy wonder land. ur lot loses election u start blaming ex…,NEGATIVE,0.9190937876701355,-0.9190937876701355,0.0,0.9190937876701355
10382,@bhattacharjie @timesofindia What are you telling? To suspend Modi and his cabinet?,4/1/2021 2:09,Kolkata,Modi,Narendra Modi,India,telling? suspend cabinet?,NEGATIVE,0.9981313943862915,-0.9981313943862915,0.0,0.9981313943862915
10383,"PM to deliver inaugural address at National Metrology Conclave on 4th January
https://t.co/EJ93Z9uUEY via NaMo App https://t.co/3NT2XY6ZdF",4/1/2021 1:58,Kolkata,Modi,Narendra Modi,India,deliver inaugural address national metrology conclave 4th january namo app,POSITIVE,0.9423540234565735,0.9423540234565735,0.9423540234565735,0.0
10384,@AmitShah @narendramodi It is the example of patriotism by the most popular PM since Independence of Narendra Modij… https://t.co/fDWfrO3NZR,4/1/2021 0:53,Kolkata,Modi,Narendra Modi,India,example patriotism popular independence narendra modij…,POSITIVE,0.9971895217895508,0.9971895217895508,0.9971895217895508,0.0
10385,@YRDeshmukh Where is your 3rd option Modi g ka 56inch ab 6 inch ho gaya,3/1/2021 22:20,Kolkata,Modi,Narendra Modi,India,3rd option g ka 56inch inch ho gaya,NEGATIVE,0.9799361228942871,-0.9799361228942871,0.0,0.9799361228942871
10386,@Mosarra30650416 @BBCHindi @Deepakkhatri812 @ManojMehtamm @srinivasiyc @SpiritOfCongres @GeorgekurianINC @IYC… https://t.co/0wZuln1qKJ,3/1/2021 20:52,Kolkata,Modi,Narendra Modi,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10387,@ScoopWhoop You are Anti Modi and anti BJP . Don't you know Ramchandra Guha is a pure Communist premi. Still u make… https://t.co/4Khzt3gA1r,3/1/2021 20:28,Kolkata,Modi,Narendra Modi,India,anti anti . don't know ramchandra guha pure communist premi. u make…,NEGATIVE,0.9954355359077454,-0.9954355359077454,0.0,0.9954355359077454
10388,"@IYC 73 saal se congress ka ahankar nahin gaya ,toh Modi ji ka 6 saal mein kaise chala jayega ? 
Abhi toh congress… https://t.co/3b5bgmQRwX",3/1/2021 19:43,Kolkata,Modi,Narendra Modi,India,"saal se congress ka ahankar nahin gaya ,toh ka saal kaise chala jayega ? abhi toh congress…",NEGATIVE,0.9873284101486206,-0.9873284101486206,0.0,0.9873284101486206
10389,"This toddler refuses to shake hands as Modi ji has asked not to. 
.
.
Only and only @narendramodi ji can gain such… https://t.co/PbRFkcO0eJ",3/1/2021 19:34,Kolkata,Modi,Narendra Modi,India,toddler refuses shake hands asked to. . . gain such…,NEGATIVE,0.9787248373031616,-0.9787248373031616,0.0,0.9787248373031616
10390,"@_pallavighosh @PawarSpeaks Congress present stage is they can't now take on own leaders ,forget about others .It i… https://t.co/ty5r00NHtL",3/1/2021 19:33,Kolkata,Modi,Narendra Modi,India,"congress present stage can't leaders ,forget .it i…",POSITIVE,0.9875126481056213,0.9875126481056213,0.9875126481056213,0.0
10391,PM Congratulates the nation on vaccine approval of Serum Institute of India and Bharat Biotech… https://t.co/5qx2aUI6H8,3/1/2021 19:00,Kolkata,Modi,Narendra Modi,India,congratulates nation vaccine approval serum institute india bharat biotech…,POSITIVE,0.9837584495544434,0.9837584495544434,0.9837584495544434,0.0
10392,‘Will ensure housing for all’: PM Modi lays foundation stone of housing projects in six states… https://t.co/8deCfI6B3Y,3/1/2021 18:59,Kolkata,Modi,Narendra Modi,India,‘will ensure housing all’: lays foundation stone housing projects states…,POSITIVE,0.9974695444107056,0.9974695444107056,0.9974695444107056,0.0
10393,"PM Modi lays foundation stone of Light House Projects, says housing for poor, middle class a priority… https://t.co/0UTgoRNZiM",3/1/2021 18:58,Kolkata,Modi,Narendra Modi,India,"lays foundation stone light house projects, says housing poor, middle class priority…",POSITIVE,0.9943819642066956,0.9943819642066956,0.9943819642066956,0.0
10394,"Use your managerial skills to give Odisha's textiles, tourism a global identity: PM Narendra Modi tells IIM Sambalp… https://t.co/fAYRuplsP8",3/1/2021 18:58,Kolkata,Modi,Narendra Modi,India,"use managerial skills odisha's textiles, tourism global identity: narendra tells iim sambalp…",POSITIVE,0.9833127856254578,0.9833127856254578,0.9833127856254578,0.0
10395,"Innovation, integrity, inclusion will help build 'Atmanirbhar Bharat': PM Modi
 https://t.co/KQ90jmI6sc https://t.co/uFImhS6VRr",3/1/2021 18:57,Kolkata,Modi,Narendra Modi,India,"innovation, integrity, inclusion help build 'atmanirbhar bharat':",POSITIVE,0.9987097382545471,0.9987097382545471,0.9987097382545471,0.0
10396,PM Modi to deliver inaugural address at National Metrology Conclave on 4th Jan https://t.co/zdmKuuA5il,3/1/2021 18:57,Kolkata,Modi,Narendra Modi,India,deliver inaugural address national metrology conclave 4th jan,POSITIVE,0.9967551827430725,0.9967551827430725,0.9967551827430725,0.0
10397,PM Narendra Modi ji  had the highest approval ratings among world leaders in a year that was hit by the unprecedent… https://t.co/rkCszD7Fax,3/1/2021 18:57,Kolkata,Modi,Narendra Modi,India,narendra highest approval ratings world leaders year hit unprecedent…,NEGATIVE,0.9164517521858215,-0.9164517521858215,0.0,0.9164517521858215
10398,‘Come up with ways to turn local into global’: PM Modi lays foundation stone of IIM Sambalpur… https://t.co/9IS1FJJCyt,3/1/2021 18:56,Kolkata,Modi,Narendra Modi,India,‘come ways turn local global’: lays foundation stone iim sambalpur…,POSITIVE,0.9985535740852356,0.9985535740852356,0.9985535740852356,0.0
10399,IIMs can build on COVID-19 innovations and help turn start-ups of today into MNCs of tomorrow: PM Modi… https://t.co/JQhz4Q0QWX,3/1/2021 18:56,Kolkata,Modi,Narendra Modi,India,iims build covid-19 innovations help turn start-ups today mncs tomorrow: modi…,POSITIVE,0.9965200424194336,0.9965200424194336,0.9965200424194336,0.0
10400,"@aviksahaindia Are you  expecting Modi-Shah will repeal the Law after your appeal ? Gather strength for revolution 💪 
Neck or nothing.",3/1/2021 18:53,Kolkata,Modi,Narendra Modi,India,expecting modi-shah repeal law appeal ? gather strength revolution 💪 neck nothing.,NEGATIVE,0.9989805817604065,-0.9989805817604065,0.0,0.9989805817604065
10401,"@akshaykumar @vishalgondal @nCore_games @BharatKeVeer Abe Modi ke paltu , tui sirf excercise aur dikhawa hi kar sak… https://t.co/NRUBlxRfXL",3/1/2021 18:50,Kolkata,Modi,Narendra Modi,India,"abe ke paltu , tui sirf excercise aur dikhawa hi kar sak…",NEGATIVE,0.969244122505188,-0.969244122505188,0.0,0.969244122505188
10402,IIMs can build on COVID-19 innovations and help turn start-ups of today into MNCs of tomorrow: PM Modi  https://t.co/Hn1wrrBqu7,3/1/2021 18:26,Kolkata,Modi,Narendra Modi,India,iims build covid-19 innovations help turn start-ups today mncs tomorrow:,POSITIVE,0.9990492463111877,0.9990492463111877,0.9990492463111877,0.0
10403,IIMs can build on COVID-19 innovations and help turn start-ups of today into MNCs of tomorrow: PM Modi… https://t.co/m8uwReCwMo,3/1/2021 18:25,Kolkata,Modi,Narendra Modi,India,iims build covid-19 innovations help turn start-ups today mncs tomorrow: modi…,POSITIVE,0.9965200424194336,0.9965200424194336,0.9965200424194336,0.0
10404,@2sW7xHQkA5A9wXC @theunbeaten22 @BabaSherloc dekh le ek bar khud ko Bhakti tumhe insan se kaya bana dia...Koi Govt… https://t.co/7o7hfuLORj,3/1/2021 18:25,Kolkata,Modi,Narendra Modi,India,dekh le ek bar khud ko bhakti tumhe insan se kaya dia...koi govt…,NEGATIVE,0.9431822299957275,-0.9431822299957275,0.0,0.9431822299957275
10405,"PM Congratulates the nation on vaccine approval of Serum Institute of India and Bharat Biotech
https://t.co/YNt6kGGMZk
via NaMo App",3/1/2021 18:24,Kolkata,Modi,Narendra Modi,India,congratulates nation vaccine approval serum institute india bharat biotech namo app,POSITIVE,0.9246793985366821,0.9246793985366821,0.9246793985366821,0.0
10406,@2sW7xHQkA5A9wXC @theunbeaten22 @BabaSherloc govt aagar afford kar sakte hai better services to kiu na de ?.......M… https://t.co/fPjO1uMjko,3/1/2021 18:21,Kolkata,Modi,Narendra Modi,India,aagar afford kar sakte hai better services kiu ?.......m…,NEGATIVE,0.9884859323501587,-0.9884859323501587,0.0,0.9884859323501587
10407,@ReallySwara COWARD and psychopath modi can do anything for his lord,3/1/2021 18:18,Kolkata,Modi,Narendra Modi,India,coward psychopath lord,NEGATIVE,0.9948422312736511,-0.9948422312736511,0.0,0.9948422312736511
10408,@ARanganathan72 @TimesNow @Swatij14 We r fully agree..but left liberals always doing this to defame Modi,3/1/2021 18:01,Kolkata,Modi,Narendra Modi,India,r fully agree..but left liberals defame,NEGATIVE,0.9964332580566406,-0.9964332580566406,0.0,0.9964332580566406
10409,"@JhaSanjay Terminal hate for PM Modi is turning into a terminal hate for our scientists, doctors &amp; all who have giv… https://t.co/hHpELlqyyE",3/1/2021 17:37,Kolkata,Modi,Narendra Modi,India,"terminal hate turning terminal hate scientists, doctors &amp; giv…",NEGATIVE,0.99610435962677,-0.99610435962677,0.0,0.99610435962677
10410,"@Lele_Speaks_ @smrsngh505 Lele, BJP's IT Cell doesn't count, you do know that, right? https://t.co/Bz3Kq4IzdD",4/1/2021 20:01,Delhi,BJP,Government,India,"lele, bjp's cell doesn't count, know that, right?",NEGATIVE,0.9964792728424072,-0.9964792728424072,0.0,0.9964792728424072
10411,@gdagzb @Mayor_Ghaziabad @Gen_VKSingh @dm_ghaziabad @sunilsharma_bjp @Ghaaziabad @CMOfficeUP @myogiadityanath… https://t.co/7cwGUjc8FS,4/1/2021 19:55,Delhi,BJP,Government,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10412,@gdagzb @Mayor_Ghaziabad @Gen_VKSingh @dm_ghaziabad @sunilsharma_bjp @Ghaaziabad @CMOfficeUP @myogiadityanath… https://t.co/cMAR5lTDVe,4/1/2021 19:53,Delhi,BJP,Government,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10413,"#AkhileshYadav ~ i'll not take BJP'S vaccine

Le scientists https://t.co/EssRhHSuve",4/1/2021 19:52,Delhi,BJP,Government,India,#akhileshyadav ~ i'll bjp's vaccine le scientists,NEGATIVE,0.9477627873420715,-0.9477627873420715,0.0,0.9477627873420715
10414,@gdagzb @Mayor_Ghaziabad @Gen_VKSingh @dm_ghaziabad @sunilsharma_bjp @Ghaaziabad @CMOfficeUP @myogiadityanath… https://t.co/1e6jpXZDuv,4/1/2021 19:48,Delhi,BJP,Government,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10415,@TajinderBagga @RohitRajputBJP बग्गा जी आपने बताया नही की सेंट्रल दिल्ली में युथ bjp को कैसे जॉइन करे। कृपया किसी… https://t.co/q59untU43C,4/1/2021 19:47,Delhi,BJP,Government,India,बग्गा आपने बताया नही सेंट्रल दिल्ली युथ कैसे जॉइन करे। कृपया किसी…,NEGATIVE,0.6091696619987488,-0.6091696619987488,0.0,0.6091696619987488
10416,"@Vikshri007 @AnmolKaur_64 @SarmaAngraj @Jasleen23910099 @BABALSINHA @swetatripathi14 Chaman fake or real chhod
Aise… https://t.co/C1G6inVcUG",4/1/2021 19:44,Delhi,BJP,Government,India,chaman fake real chhod aise…,NEGATIVE,0.9869971871376038,-0.9869971871376038,0.0,0.9869971871376038
10417,@Abhay1155 @gdagzb @myogiadityanath @Gen_VKSingh @AtulGargBJP @girishyadavbjp @AnilagrwalMPBJP @Mayor_Ghaziabad… https://t.co/1MIGc2hMfG,4/1/2021 19:43,Delhi,BJP,Government,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10418,"@rohini_sgh Bjp ke gunde sabhi opposition ko suppress kar rahe hai
Aur police bhi amit shah ki hai
Opposition must unite now.",4/1/2021 19:39,Delhi,BJP,Government,India,ke gunde sabhi opposition ko suppress kar rahe hai aur police bhi amit shah hai opposition unite now.,NEGATIVE,0.8865079283714294,-0.8865079283714294,0.0,0.8865079283714294
10419,@INCManju_Swm @IncKinju BJP ko jeetaane wali janta aur congress ki ticket par jeet kar BJP ke haathon bik jaane wale dal badlu bhi hai 😠,4/1/2021 19:36,Delhi,BJP,Government,India,ko jeetaane wali janta aur congress ticket par jeet kar ke haathon bik jaane wale dal badlu bhi hai 😠,NEGATIVE,0.9884875416755676,-0.9884875416755676,0.0,0.9884875416755676
10420,@mayankp53708040 @raman38 @ani_digital @ANI @narendramodi @AmitShah @amitmalviya Bhai teri BJP govt ke he hai .. th… https://t.co/GprSkCBtGo,4/1/2021 19:32,Delhi,BJP,Government,India,bhai teri ke hai .. th…,POSITIVE,0.6750571727752686,0.6750571727752686,0.6750571727752686,0.0
10421,@terijustajoo87 @PMOIndia @PMO_NaMo @narendramodi @AmitShah @rammadhavbjp @PartitionPunjab @PunjabiAcademy… https://t.co/3YJAQkVwg7,4/1/2021 19:32,Delhi,BJP,Government,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10422,@nitin_gadkari sir you are best minister among all BJP's minister...the way you adopt the methods to accomplishing… https://t.co/tgF2lWI2Ml,4/1/2021 19:31,Delhi,BJP,Government,India,sir best minister bjp's minister...the way adopt methods accomplishing…,POSITIVE,0.9968818426132202,0.9968818426132202,0.9968818426132202,0.0
10423,"#GundaPartyBJP

There is no place of mobocracy in this country!
I strongly condemn the vile attack on Chief Ministe… https://t.co/kopJ6te10t",4/1/2021 19:30,Delhi,BJP,Government,India,#gundapartybjp place mobocracy country! strongly condemn vile attack chief ministe…,NEGATIVE,0.997610330581665,-0.997610330581665,0.0,0.997610330581665
10424,"2008 Malegaon blast case: BJP MP Pragya Thakur appears before NIA court in Mumbai
https://t.co/fcxx3F5pwj",4/1/2021 19:27,Delhi,BJP,Government,India,malegaon blast case: mp pragya thakur appears nia court mumbai,NEGATIVE,0.95113605260849,-0.95113605260849,0.0,0.95113605260849
10425,"जिसकी अपनी पूछ में आग लगी हो वो दूसरों कि आग नहीं बुझाते पगले । पहले जनकपुरी आ कर अपनी सीट देख । सड़कों का हाल, न… https://t.co/lnej7gIUuC",4/1/2021 19:23,Delhi,BJP,Government,India,"जिसकी पूछ आग लगी वो दूसरों आग बुझाते पगले । जनकपुरी आ सीट देख । सड़कों हाल, न…",NEGATIVE,0.7654319405555725,-0.7654319405555725,0.0,0.7654319405555725
10426,@payyaboy @sharmaAvl @VHPDigital @ArvindKejriwal But mcd comes under bjp,4/1/2021 19:19,Delhi,BJP,Government,India,mcd comes,POSITIVE,0.8573699593544006,0.8573699593544006,0.8573699593544006,0.0
10427,"@x___sense @akku_akku18 @azizkavish @annu6162 @ArmyKaFan @zhrashidi @proudsanghii Bjp ne apni Pori taqat jhoonk di
😝😝😝😝😝",4/1/2021 19:16,Delhi,BJP,Government,India,apni pori taqat jhoonk di 😝😝😝😝😝,NEGATIVE,0.9496759176254272,-0.9496759176254272,0.0,0.9496759176254272
10428,"Yes , let's see BJP nationalism https://t.co/IrIGtDJcNx",4/1/2021 19:15,Delhi,BJP,Government,India,"yes , let's nationalism",POSITIVE,0.9936128258705139,0.9936128258705139,0.9936128258705139,0.0
10429,@narendramodi Aap hadse pr samvedna vyakt kr rahe hai kyunki yaha bjp ki sakar hai yadi congress ya koi dusri party… https://t.co/IRexg3pYYC,4/1/2021 19:14,Delhi,BJP,Government,India,aap hadse pr samvedna vyakt kr rahe hai kyunki yaha sakar hai yadi congress koi dusri party…,NEGATIVE,0.9419317245483398,-0.9419317245483398,0.0,0.9419317245483398
10430,"आज, गरबेटा, पश्चिम मिदनापुर में बीजेपी नेता, मेदिनीपुर के भूमिपुत्र, बंगाल के लोकप्रिय नेता  श्री शुवेंदु अधिकारी… https://t.co/HeGW0TJ5nn",4/1/2021 19:13,Delhi,BJP,Government,India,"आज, गरबेटा, पश्चिम मिदनापुर बीजेपी नेता, मेदिनीपुर भूमिपुत्र, बंगाल लोकप्रिय नेता श्री शुवेंदु अधिकारी…",NEGATIVE,0.6813247799873352,-0.6813247799873352,0.0,0.6813247799873352
10431,"@priyankagandhi @Grewal1Nikita Ye sachche kisaan hai isliye aaj tak tike hue hai. 
Aap bahut saare bikao MLA ki tar… https://t.co/t5ZjBYViWc",4/1/2021 19:13,Delhi,BJP,Government,India,ye sachche kisaan hai isliye aaj tak tike hue hai. aap bahut saare bikao mla tar…,NEGATIVE,0.9551215767860413,-0.9551215767860413,0.0,0.9551215767860413
10432,@ashutosh83B agr daal dia to sbse phele rona aap hi strt kroge sirji vaise aap kuch bolo inn janab ke barey may ki… https://t.co/AK8XVvgkkI,4/1/2021 19:12,Delhi,BJP,Government,India,agr daal dia sbse phele rona aap hi strt kroge sirji vaise aap kuch bolo inn janab ke barey ki…,NEGATIVE,0.9914743304252625,-0.9914743304252625,0.0,0.9914743304252625
10433,@DrAshwaniTyagi1 @MAMTATYAGI_bjp Are wah 😊,4/1/2021 19:11,Delhi,BJP,Government,India,wah 😊,NEGATIVE,0.9171060919761658,-0.9171060919761658,0.0,0.9171060919761658
10434,"They showing power of majority 
Tney know very welll power of bjp or jo inhe sahi lagega karenge https://t.co/e5VtfSw3mG",4/1/2021 19:11,Delhi,BJP,Government,India,showing power majority tney know welll power jo inhe lagega karenge,POSITIVE,0.9897483587265015,0.9897483587265015,0.9897483587265015,0.0
10435,"हम बीजेपी की वैक्सीन नहीं लगवा सकते -अखिलेश यादव
अरे बुड़बक ! यह कोरोना की वैक्सीन है ! BJP की वैक्सीन 2017 में लगी… https://t.co/HMxg5If6nM",4/1/2021 19:10,Delhi,BJP,Government,India,हम बीजेपी वैक्सीन लगवा -अखिलेश यादव अरे बुड़बक ! कोरोना वैक्सीन ! वैक्सीन लगी…,NEGATIVE,0.6969411373138428,-0.6969411373138428,0.0,0.6969411373138428
10436,"BJP left red-faced after Sovan, Baisakhi skip roadshow https://t.co/s8lNeNZ2If",4/1/2021 19:08,Delhi,BJP,Government,India,"left red-faced sovan, baisakhi skip roadshow",NEGATIVE,0.9985308647155762,-0.9985308647155762,0.0,0.9985308647155762
10437,"@desiafterdark @arora_yugam @andrewschulz Yeah, good policies. 
Everyone knows how successful Demonetization &amp; GST… https://t.co/MaTsPGHTAk",4/1/2021 19:04,Delhi,BJP,Government,India,"yeah, good policies. knows successful demonetization &amp; gst…",POSITIVE,0.9980083107948303,0.9980083107948303,0.9980083107948303,0.0
10438,@logon18th One of our junior from JJ was comparing Modi to Lord Rama saying unse kam nahin hai 😆😆 woh bhagwaan jais… https://t.co/DAQWTgUELx,4/1/2021 19:03,Delhi,BJP,Government,India,junior jj comparing lord rama saying unse nahin hai 😆😆 woh bhagwaan jais…,NEGATIVE,0.9834375977516174,-0.9834375977516174,0.0,0.9834375977516174
10439,@sudhirchaudhary Iski baat pe kon trust krta hai😂😂ise 100crore bjp ki taraf se mil gya jindal ne to diya nhi😂,4/1/2021 19:02,Delhi,BJP,Government,India,iski baat pe kon trust krta hai😂😂ise 100crore taraf se mil gya jindal diya nhi😂,NEGATIVE,0.9885071516036987,-0.9885071516036987,0.0,0.9885071516036987
10440,Hindu hai hi nhi #HinduRashtra #NarendraModi #BJP #zeenews https://t.co/j7ntAPasp5,4/1/2021 19:01,Delhi,BJP,Government,India,hindu hai hi nhi #hindurashtra #narendramodi #bjp #zeenews,NEGATIVE,0.9648158550262451,-0.9648158550262451,0.0,0.9648158550262451
10441,@diljitdosanjh Dismantle krna chaa rhe aandolan nu BJP vaaley. Traali utte traali chadi aau hun te,4/1/2021 19:01,Delhi,BJP,Government,India,dismantle krna chaa rhe aandolan nu vaaley. traali utte traali chadi aau hun te,NEGATIVE,0.9936487078666687,-0.9936487078666687,0.0,0.9936487078666687
10442,"@desiafterdark @arora_yugam @andrewschulz I took part in Anna Hazare Andolan against Congress Party. 
Because of which BJP is in Centre.",4/1/2021 18:58,Delhi,BJP,Government,India,took anna hazare andolan congress party. centre.,POSITIVE,0.9294774532318115,0.9294774532318115,0.9294774532318115,0.0
10443,"@satnam81556668 @OpIndia_com This attitude is why BJP keeps losing.

Trying to blame all Delhities who didn't even… https://t.co/ydpy6kOST5",4/1/2021 18:57,Delhi,BJP,Government,India,attitude keeps losing. trying blame delhities didn't even…,NEGATIVE,0.9986883997917175,-0.9986883997917175,0.0,0.9986883997917175
10444,BJP shrinking allocation of Bengal's Rly projects: TMC https://t.co/36ej9c1LJ4,4/1/2021 18:57,Delhi,BJP,Government,India,shrinking allocation bengal's rly projects: tmc,NEGATIVE,0.9987421035766602,-0.9987421035766602,0.0,0.9987421035766602
10445,मुख्यमंत्री @HemantSorenJMM के काफिले पर BJP के लोगों द्वारा जिस प्रकार जानलेवा हमला किया गया है वो बेहद दुखद है। ऐ… https://t.co/4OLWbOcbag,4/1/2021 18:57,Delhi,BJP,Government,India,मुख्यमंत्री काफिले प्रकार जानलेवा हमला वो बेहद दुखद ऐ…,NEGATIVE,0.7969269752502441,-0.7969269752502441,0.0,0.7969269752502441
10446,@desiafterdark @arora_yugam @andrewschulz At least you agreed that you are spreading BJP propaganda and food prices… https://t.co/N1O8kYBSth,4/1/2021 18:57,Delhi,BJP,Government,India,agreed spreading propaganda food prices…,NEGATIVE,0.9386322498321533,-0.9386322498321533,0.0,0.9386322498321533
10447,@naveenjindalbjp Finally opposition accepted...BJP is Vaccination of India's all problem. So people has to decide w… https://t.co/5UHQneWUVe,4/1/2021 18:56,Delhi,BJP,Government,India,finally opposition accepted...bjp vaccination india's problem. people decide w…,NEGATIVE,0.9144893884658813,-0.9144893884658813,0.0,0.9144893884658813
10448,"Copy paste ke shenshah BJP IT Cell wale, 
bhakt suru ho gye 😂😂😂😂😂
Lets start a new hashtag and attack them ✊… https://t.co/7kbe0MLdNT",4/1/2021 18:56,Delhi,BJP,Government,India,"copy paste ke shenshah cell wale, bhakt suru ho gye 😂😂😂😂😂 lets start new hashtag attack ✊…",NEGATIVE,0.9989608526229858,-0.9989608526229858,0.0,0.9989608526229858
10449,BJP is a party of anti-social elements and rioters!  There can be no place for Sanghi thinking in civilized politic… https://t.co/fTPgBK6dW5,4/1/2021 18:54,Delhi,BJP,Government,India,party anti-social elements rioters! place sanghi thinking civilized politic…,POSITIVE,0.8585795164108276,0.8585795164108276,0.8585795164108276,0.0
10450,@Somy70679398 @sharma_rajeevkr @kapilrmlodhi @GCSharm69505445 @navin_bhutani @sanjaymahida19 @SainiPolitics… https://t.co/jXBTVlDWFU,4/1/2021 18:53,Delhi,BJP,Government,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10451,This is not surprising as Ex ABVP members @RajatSharmaLive is known to push BJP agenda even peddles lies to help BJ… https://t.co/VSXpCUnmCe,4/1/2021 18:52,Delhi,BJP,Government,India,surprising ex abvp members known push agenda peddles lies help bj…,POSITIVE,0.895789384841919,0.895789384841919,0.895789384841919,0.0
10452,"Evangelical Crusading in Andhra? Attacks on #HinduTemples on rising, @BJP4India slams Jagan: https://t.co/jrAwsGGGQZ",4/1/2021 18:52,Delhi,BJP,Government,India,"evangelical crusading andhra? attacks #hindutemples rising, slams jagan:",NEGATIVE,0.9983481168746948,-0.9983481168746948,0.0,0.9983481168746948
10453,@Somy70679398 @RajeevKrSharma9 @kapilrmlodhi @GCSharm69505445 @navin_bhutani @sanjaymahida19 @SainiPolitics… https://t.co/2jcuUuYLDr,4/1/2021 18:51,Delhi,BJP,Government,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
10454,"""We need to emphasise on the country's middle class. Policies will be framed keeping in mind the needs of the middl… https://t.co/sGfogpAMhO",4/1/2021 18:51,Delhi,BJP,Government,India,"""we need emphasise country's middle class. policies framed keeping mind needs middl…",NEGATIVE,0.9850187301635742,-0.9850187301635742,0.0,0.9850187301635742
10455,"Maharashtra BJP demands arrest of NCP leader booked for rape; he claims charges are baseless
https://t.co/9pnKSAYCOX",4/1/2021 18:50,Delhi,BJP,Government,India,maharashtra demands arrest ncp leader booked rape; claims charges baseless,NEGATIVE,0.9959321022033691,-0.9959321022033691,0.0,0.9959321022033691
10456,@Somy70679398 @RajeevKrSharma9 @kapilrmlodhi @GCSharm69505445 @navin_bhutani @sanjaymahida19 @SainiPolitics… https://t.co/KA91cta3CX,4/1/2021 18:50,Delhi,BJP,Government,India,,POSITIVE,0.7481210231781006,0.7481210231781006,0.7481210231781006,0.0
