,Tweets,Timestamp,Location,Keyword,Category,Country,Word_Tokens,sentiment,score,Sentiment Score,Positive,Negative
3323,"Während der #Coronavirus-Krise hat vor allem der #Handel mit Textilien, Bekleidung, Schuhen und Lederwaren große Um… https://t.co/7UOFD5quP3",5/1/2021 9:46,Berlin,Wirtschaft,Economy,Germany,"#coronavirus-krise #handel textilien, bekleidung, schuhen lederwaren um…",NEUTRAL,0.9999711513519287,-0.9999711513519287,0.0,0.0
3324,"Interesse an Kurzarbeit wächst: Zahl der Arbeitslosen steigt auf 2,707 Millionen https://t.co/lYmbxelyOU",5/1/2021 9:45,Berlin,Wirtschaft,Economy,Germany,"interesse kurzarbeit wächst: zahl arbeitslosen steigt 2,707 millionen",NEUTRAL,0.9999364018440247,-0.9999364018440247,0.0,0.0
3325,Die Wirtschaft retten! https://t.co/eilGBfRcOy,5/1/2021 9:44,Berlin,Wirtschaft,Economy,Germany,retten!,NEGATIVE,0.9653488993644714,-0.9653488993644714,0.0,0.9653488993644714
3326,"@AchimTruger @michael_huether @SDullien @jsuedekum @mischrodi @sven_kindler @FabioDeMasi Interessant, vielen Dank f… https://t.co/3QBLcoHPFC",5/1/2021 9:39,Berlin,Wirtschaft,Economy,Germany,"interessant, f…",POSITIVE,0.9567149877548218,0.9567149877548218,0.9567149877548218,0.0
3327,In einem gemeinsamen Online-Symposium von #Sparkassen und #Genossenschaftsbanken diskutieren am 4. Februar Personen… https://t.co/I1JBwvbcZk,5/1/2021 9:37,Berlin,Wirtschaft,Economy,Germany,gemeinsamen online-symposium #sparkassen #genossenschaftsbanken diskutieren 4. februar personen…,NEUTRAL,0.9999763369560242,-0.9999763369560242,0.0,0.0
3328,@FPFH2 @mariomayl @FinjaFinte @jensspahn Muß doch noch die Villa ab bezahlen. In der freien Wirtschaft wird ihm sic… https://t.co/WLtsBoC4Ng,5/1/2021 9:35,Berlin,Wirtschaft,Economy,Germany,villa bezahlen. freien sic…,NEGATIVE,0.9355194568634033,-0.9355194568634033,0.0,0.9355194568634033
3329,"Der Bitcoin hat am Montag im Tagesverlauf rund 15 Prozent verloren, allerdings ist der Preis seitdem wieder deutlic… https://t.co/vDKkty0HEL",5/1/2021 9:35,Berlin,Wirtschaft,Economy,Germany,"bitcoin montag tagesverlauf prozent verloren, preis deutlic…",NEGATIVE,0.983579158782959,-0.983579158782959,0.0,0.983579158782959
3330,CDU-Chefin Annegret Kramp-Karrenbauer hat sich vor der Videokonferenz von Kanzlerin Angela Merkel (CDU) mit den Reg… https://t.co/20xgywnXTC,5/1/2021 9:32,Berlin,Wirtschaft,Economy,Germany,cdu-chefin annegret kramp-karrenbauer videokonferenz kanzlerin angela (cdu) reg…,NEUTRAL,0.809005081653595,-0.809005081653595,0.0,0.0
3331,"Durch den neu eingeführten nationalen #Emissionshandel, alias #CO2-Steuer, wurden Heizöl, Erdgas, Diesel und Benzin… https://t.co/fl7fswwGDs",5/1/2021 9:28,Berlin,Wirtschaft,Economy,Germany,"neu eingeführten nationalen #emissionshandel, alias #co2-steuer, heizöl, erdgas, diesel benzin…",NEUTRAL,0.9999915957450867,-0.9999915957450867,0.0,0.0
3332,Starkes Zeichen. Reiner Hoffmann @dgb_news und Robert #Habeck @Die_Gruenen verfassen einen gemeinsam Beitrag für di… https://t.co/3ilJxJyRkF,5/1/2021 9:27,Berlin,Wirtschaft,Economy,Germany,starkes zeichen. reiner hoffmann robert #habeck verfassen gemeinsam beitrag di…,NEUTRAL,0.999426007270813,-0.999426007270813,0.0,0.0
3333,"Der Autohersteller Volkswagen leidet unter einem Engpass an elektronischen Bauteilen, weil er die Nachfrage in der… https://t.co/zXNDcDqU5C",5/1/2021 9:26,Berlin,Wirtschaft,Economy,Germany,"autohersteller volkswagen leidet engpass elektronischen bauteilen, nachfrage der…",NEUTRAL,0.9999825954437256,-0.9999825954437256,0.0,0.0
3334,#NieMehrCDU #SPD #kapitalismus #Coronaelterngeld #misogyny #Patriarchy #Wirtschaft #Arbeitsplätze #homeschooling… https://t.co/YjQkri9Yqj,5/1/2021 9:25,Berlin,Wirtschaft,Economy,Germany,#niemehrcdu #spd #kapitalismus #coronaelterngeld #misogyny #patriarchy #wirtschaft #arbeitsplätze #homeschooling…,NEUTRAL,0.8095002174377441,-0.8095002174377441,0.0,0.0
3335,"Zwei Drittel des Einzelhandels in Innenstädten sieht sich in ihrer Existenz bedroht. Die Erwartungshaltung, der Sta… https://t.co/tWkr6kBGMu",5/1/2021 9:24,Berlin,Wirtschaft,Economy,Germany,"drittel einzelhandels innenstädten sieht existenz bedroht. erwartungshaltung, sta…",NEUTRAL,0.9966662526130676,-0.9966662526130676,0.0,0.0
3336,"@Pluto_Berlin ""aber nur 10 Wochen"" würden im Zweifelsfall reichen, wenn die Regierenden sich endlich mal zu einem e… https://t.co/ZQl7P8uGr0",5/1/2021 9:24,Berlin,Wirtschaft,Economy,Germany,"""aber wochen"" zweifelsfall reichen, regierenden mal e…",NEUTRAL,0.958736002445221,-0.958736002445221,0.0,0.0
3337,@OliverBWeber Lesenswert dazu: Jens Beckert: Die sittliche Einbettung der Wirtschaft.  https://t.co/1YFV09Btxq,5/1/2021 9:23,Berlin,Wirtschaft,Economy,Germany,lesenswert dazu: jens beckert: sittliche einbettung wirtschaft.,NEUTRAL,0.9924829006195068,-0.9924829006195068,0.0,0.0
3338,An Ideen mangelt es nicht. Doch ein IT-#Flickenteppich für #Gesundheitsämter bringt auch nur #Insellösungen. Wir ve… https://t.co/fMrBeisiAm,5/1/2021 9:22,Berlin,Wirtschaft,Economy,Germany,ideen mangelt nicht. it-#flickenteppich #gesundheitsämter bringt #insellösungen. ve…,NEUTRAL,0.8790425062179565,-0.8790425062179565,0.0,0.0
3339,"Reform der #Schuldenbremse; investieren statt sparen! 

Habeck (@Die_Gruenen) &amp; Hoffmann (@dgb_news) geben mit Gast… https://t.co/YQ1Qjmmzba",5/1/2021 9:21,Berlin,Wirtschaft,Economy,Germany,reform #schuldenbremse; investieren sparen! habeck (@die_gruenen) &amp; hoffmann (@dgb_news) geben gast…,NEUTRAL,0.9687797427177429,-0.9687797427177429,0.0,0.0
3340,Crise sanitaire: aucune  conséquence sur l’emploi en Allemagne.  https://t.co/RTbh0dq2kR,5/1/2021 9:19,Berlin,Wirtschaft,Economy,Germany,crise sanitaire: aucune conséquence sur l’emploi allemagne.,NEUTRAL,0.9818949103355408,-0.9818949103355408,0.0,0.0
3341,@JanKlth hat für die @welt mit unserem CEO Patrick Hennig über luca gesprochen. Den ganzen Artikel gibt’s hier: https://t.co/4YCU51pjbl,5/1/2021 9:19,Berlin,Wirtschaft,Economy,Germany,unserem ceo patrick hennig luca gesprochen. artikel gibt’s hier:,NEUTRAL,0.9737292528152466,-0.9737292528152466,0.0,0.0
3342,"""Der Einbruch am #Arbeitsmarkt vom Frühjahr wirkt noch nach"", heißt es von der Bundesagentur für Arbeit. https://t.co/0IIUBowsmQ",5/1/2021 9:16,Berlin,Wirtschaft,Economy,Germany,"""der einbruch #arbeitsmarkt frühjahr wirkt nach"", bundesagentur arbeit.",NEUTRAL,0.999965488910675,-0.999965488910675,0.0,0.0
3343,#Coronakrise - Teil-#Lockdown kostet kaum Jobs (via @SZ) https://t.co/x3m6gY2CVG,5/1/2021 9:13,Berlin,Wirtschaft,Economy,Germany,#coronakrise - teil-#lockdown kostet jobs (via,NEUTRAL,0.9995193481445312,-0.9995193481445312,0.0,0.0
3344,Auswege aus «Billigstpreisen» für Lebensmittel gesucht https://t.co/ymUP2SQ2UZ via @SPIEGEL_alles (him),5/1/2021 9:12,Berlin,Wirtschaft,Economy,Germany,auswege «billigstpreisen» lebensmittel gesucht (him),NEUTRAL,0.9483915567398071,-0.9483915567398071,0.0,0.0
3345,264 521 ohne Job - Arbeitslosen-Zahl in BaWü leicht gesunken https://t.co/ccOeB1bg07,5/1/2021 9:12,Berlin,Wirtschaft,Economy,Germany,job - arbeitslosen-zahl bawü gesunken,NEUTRAL,0.9998372197151184,-0.9998372197151184,0.0,0.0
3346,Dax nach Rekord kraftlos https://t.co/jITKJCtFxM,5/1/2021 9:04,Berlin,Wirtschaft,Economy,Germany,dax rekord kraftlos,NEGATIVE,0.7172808051109314,-0.7172808051109314,0.0,0.7172808051109314
3347,Wir bezahlen zu teuer für Billiglebensmittel. Mit dem Höfesterben. Mit gülleverseuchtem Grundwasser. Mit pestizidve… https://t.co/thVURuUkIO,5/1/2021 9:03,Berlin,Wirtschaft,Economy,Germany,bezahlen teuer billiglebensmittel. höfesterben. gülleverseuchtem grundwasser. pestizidve…,NEGATIVE,0.9988559484481812,-0.9988559484481812,0.0,0.9988559484481812
3348,275 067 Menschen ohne Job - Arbeitslosen-Zahl in Bayern leicht gestiegen https://t.co/01CiqoQs10,5/1/2021 9:02,Berlin,Wirtschaft,Economy,Germany,menschen job - arbeitslosen-zahl bayern gestiegen,NEUTRAL,0.9984984993934631,-0.9984984993934631,0.0,0.0
3349,"Jetzt kündigen – wer diese Konzepte kennt, muss nie wieder ins Fitnessstudio https://t.co/SVGQUzn61H https://t.co/jw5JwPdFOa",5/1/2021 9:01,Berlin,Wirtschaft,Economy,Germany,"kündigen – konzepte kennt, fitnessstudio",NEGATIVE,0.9937840700149536,-0.9937840700149536,0.0,0.9937840700149536
3350,"Der Autohersteller Volkswagen leidet unter einem Engpass an elektronischen Bauteilen, weil er die Nachfrage in der… https://t.co/pCYRtXmOSA",5/1/2021 9:00,Berlin,Wirtschaft,Economy,Germany,"autohersteller volkswagen leidet engpass elektronischen bauteilen, nachfrage der…",NEUTRAL,0.9999825954437256,-0.9999825954437256,0.0,0.0
3351,"@ardmoma @spdde @larsklingbeil https://t.co/tUvgNVhLnt

""Der Abgeordnete Wölken sagte, es gelte „nicht das Recht de… https://t.co/ugisdGYC3v",5/1/2021 9:00,Berlin,Wirtschaft,Economy,Germany,"""der abgeordnete wölken sagte, gelte „nicht de…",NEUTRAL,0.9997239112854004,-0.9997239112854004,0.0,0.0
3352,Die Corona-Krise hat der Wirtschaft zugesetzt – und die Treibhausgas-Emissionen in Deutschland kräftig gedrückt. Ei… https://t.co/Q7PbeSlign,5/1/2021 9:00,Berlin,Wirtschaft,Economy,Germany,corona-krise zugesetzt – treibhausgas-emissionen deutschland kräftig gedrückt. ei…,NEUTRAL,0.9885827302932739,-0.9885827302932739,0.0,0.0
3353,Kommts jetzt knüppeldick? Corona-Beschränkungen vor Verlängerung! #Covid19 #Shutdown #Pandemie https://t.co/ysdPXAOgg9,5/1/2021 8:59,Berlin,Wirtschaft,Economy,Germany,kommts knüppeldick? corona-beschränkungen verlängerung! #covid19 #shutdown #pandemie,NEUTRAL,0.9547264575958252,-0.9547264575958252,0.0,0.0
3354,Drohende US-Sanktionen: Der Zertifizierer DNV GL stoppt seine Dienstleistung für das umstrittene Ostsee-Pipeline-Pr… https://t.co/LYQQCQzhpf,5/1/2021 8:56,Berlin,Wirtschaft,Economy,Germany,drohende us-sanktionen: zertifizierer dnv gl stoppt dienstleistung umstrittene ostsee-pipeline-pr…,NEGATIVE,0.8610138893127441,-0.8610138893127441,0.0,0.8610138893127441
3355,".@VWGroup leidet unter einem Engpass an elektronischen Bauteilen. Vor allem die Golf-Produktion ist betroffen.
https://t.co/iPdww4KpbL",5/1/2021 8:56,Berlin,Wirtschaft,Economy,Germany,.@vwgroup leidet engpass elektronischen bauteilen. golf-produktion betroffen.,NEUTRAL,0.9960065484046936,-0.9960065484046936,0.0,0.0
3356,"Wasserstoff gilt als wichtiger Baustein einer klimaneutralen Wirtschaft, doch wird er bisher überwiegend aus Erdgas… https://t.co/4RilFEa6QZ",5/1/2021 8:50,Berlin,Wirtschaft,Economy,Germany,"wasserstoff gilt wichtiger baustein klimaneutralen wirtschaft, überwiegend erdgas…",NEUTRAL,0.9999880790710449,-0.9999880790710449,0.0,0.0
3357,Fehlstart für Bürokommunikationsdienst Slack ins neue Jahr https://t.co/rPeuiaoTIx,5/1/2021 8:49,Berlin,Wirtschaft,Economy,Germany,fehlstart bürokommunikationsdienst slack,NEGATIVE,0.9925259947776794,-0.9925259947776794,0.0,0.9925259947776794
3358,"@FOSSpatents Es gibt erstens keinerlei Belege dafür, dass die Bestellung bei Sanofi Auswirkungen auf andere Bestell… https://t.co/ryBOwKhKHx",5/1/2021 8:48,Berlin,Wirtschaft,Economy,Germany,"erstens keinerlei belege dafür, bestellung sanofi auswirkungen bestell…",NEUTRAL,0.947111189365387,-0.947111189365387,0.0,0.0
3359,"Heute bei uns im Blog:

Markus Haas von @telefonica_de und @o2de über die notwendigen Weichenstellungen bei der Dig… https://t.co/Zni1pasPx7",5/1/2021 8:48,Berlin,Wirtschaft,Economy,Germany,blog: markus haas notwendigen weichenstellungen dig…,NEUTRAL,0.9163652658462524,-0.9163652658462524,0.0,0.0
3360,Grünes Licht für Rettungspaket: Brüssel billigt Milliardenhilfe für Tui https://t.co/FhhlTaF0ql,5/1/2021 8:47,Berlin,Wirtschaft,Economy,Germany,grünes licht rettungspaket: brüssel billigt milliardenhilfe tui,NEGATIVE,0.9770733714103699,-0.9770733714103699,0.0,0.9770733714103699
3361,"Der Lockdown wird verlängert, der endgültige Zusammenbruch der Wirtschaft ist ebenfalls beschlossene Sache… https://t.co/qbWgv9KUkv",5/1/2021 8:43,Berlin,Wirtschaft,Economy,Germany,"lockdown verlängert, endgültige zusammenbruch ebenfalls beschlossene sache…",NEUTRAL,0.9999904632568359,-0.9999904632568359,0.0,0.0
3362,"„Politisch gewünschte Löhne, bei denen wirtschaftliche Zusammenhänge außer Acht bleiben, bergen erst recht die
Gefa… https://t.co/J9CA1NtIYR",5/1/2021 8:38,Berlin,Wirtschaft,Economy,Germany,"„politisch gewünschte löhne, wirtschaftliche zusammenhänge bleiben, bergen gefa…",NEUTRAL,0.9995023608207703,-0.9995023608207703,0.0,0.0
3363,"Praktiken der konvention. Landwirtschaft entsprechen oft nicht den #Verbraucher-Erwartungen, #Tierschutz- &amp;… https://t.co/r2WGulaSjq",5/1/2021 8:37,Berlin,Wirtschaft,Economy,Germany,"praktiken konvention. landwirtschaft entsprechen #verbraucher-erwartungen, #tierschutz- &amp;…",NEUTRAL,0.9999654293060303,-0.9999654293060303,0.0,0.0
3364,Zahlen des RKI: Mehr als 900 neue Corona-Todesfälle gemeldet https://t.co/uocjsRg4qm #Nachrichten #Politik… https://t.co/VrEPVrPx0y,5/1/2021 8:33,Berlin,Wirtschaft,Economy,Germany,zahlen rki: corona-todesfälle gemeldet #nachrichten #politik…,NEUTRAL,0.9985445141792297,-0.9985445141792297,0.0,0.0
3365,"Neues Video von https://t.co/9Hg5bOOdmv: @finanzmarktwelt
Warum die Märkte nervös werden! Videoausblick… https://t.co/bSG58DA5ax",5/1/2021 8:33,Berlin,Wirtschaft,Economy,Germany,neues video märkte nervös werden! videoausblick…,NEGATIVE,0.9912303686141968,-0.9912303686141968,0.0,0.9912303686141968
3366,"""Es gibt evidenzbasiert keinen Grund für undifferenzierte Lockdown-Beschlüsse"", sagt @michael_huether dem… https://t.co/N83ov1Qv2d",5/1/2021 8:33,Berlin,Wirtschaft,Economy,Germany,"""es evidenzbasiert grund undifferenzierte lockdown-beschlüsse"", dem…",NEUTRAL,0.9999241828918457,-0.9999241828918457,0.0,0.0
3367,"Da geht doch #Deutschland zugrunde, liebe @BILD-Genossen, wenn #Özcan jetzt 4 Jahre der Wirtschaft nicht zur Verfüg… https://t.co/EMgddPT9gs",5/1/2021 8:32,Berlin,Wirtschaft,Economy,Germany,"#deutschland zugrunde, liebe #özcan verfüg…",NEUTRAL,0.9928018450737,-0.9928018450737,0.0,0.0
3368,Geschäftsreisen ade? Hoteliers bangen um Geschäft https://t.co/ZwNSQ8dhC8,5/1/2021 8:32,Berlin,Wirtschaft,Economy,Germany,geschäftsreisen ade? hoteliers bangen geschäft,NEUTRAL,0.9624699354171753,-0.9624699354171753,0.0,0.0
3369,"Prägnant auf den Punkt gebracht: der reale Irrsinn mit der #THG Quote @DasErste
https://t.co/JI0V0iNMcB",5/1/2021 8:31,Berlin,Wirtschaft,Economy,Germany,prägnant punkt gebracht: reale irrsinn #thg quote,NEUTRAL,0.8832385540008545,-0.8832385540008545,0.0,0.0
3370,Immer wieder die alten Ideen die vorher schon nichts gebracht haben. #BGE statt Zwangsarbeit. BDA-Präsident Dulger:… https://t.co/u6qej5672a,5/1/2021 8:27,Berlin,Wirtschaft,Economy,Germany,alten ideen vorher gebracht haben. #bge zwangsarbeit. bda-präsident dulger:…,NEUTRAL,0.9848926067352295,-0.9848926067352295,0.0,0.0
3371,Ifo-Umfrage: Deutsche Autohersteller und -zulieferer setzen auf Nachholeffekte https://t.co/HiKmCqsPQ1,5/1/2021 8:27,Berlin,Wirtschaft,Economy,Germany,ifo-umfrage: deutsche autohersteller -zulieferer setzen nachholeffekte,NEUTRAL,0.9976693391799927,-0.9976693391799927,0.0,0.0
3372,"Unerlaubte #Telefonwerbung ist modernes #Raubrittertum und eine #Landplage. Gut, dass die ⁦@bnetza⁩ einschreitet, a… https://t.co/CW8al49vca",5/1/2021 8:26,Berlin,Wirtschaft,Economy,Germany,"unerlaubte #telefonwerbung modernes #raubrittertum #landplage. gut, ⁦@bnetza⁩ einschreitet, a…",NEGATIVE,0.9447426795959473,-0.9447426795959473,0.0,0.9447426795959473
3373,"@inesschwerdtner @oxi_blog @Die_Gruenen @dgb_news @FAZ_Wirtschaft Zwei müssen es ja tun, meine Meinung.",5/1/2021 8:24,Berlin,Wirtschaft,Economy,Germany,"tun, meinung.",NEUTRAL,0.9692391157150269,-0.9692391157150269,0.0,0.0
3374,Die schwachen Vorgaben der #WallStreet vom gestrigen Tag drücken heute etwas auf die Stimmung. Die Verlängerung des… https://t.co/P78r4lsa6P,5/1/2021 8:21,Berlin,Wirtschaft,Economy,Germany,schwachen vorgaben #wallstreet gestrigen drücken stimmung. verlängerung des…,NEUTRAL,0.9921362400054932,-0.9921362400054932,0.0,0.0
3375,"Sagen #Lebensmittelpreise die Wahrheit? Leider nicht. Solange manche Kosten nicht eingerechnet werden, leiden… https://t.co/ffQYnaKmKI",5/1/2021 8:18,Berlin,Wirtschaft,Economy,Germany,"sagen #lebensmittelpreise wahrheit? nicht. solange kosten eingerechnet werden, leiden…",NEUTRAL,0.9676729440689087,-0.9676729440689087,0.0,0.0
3376,"Was ist neu in #2021? Folge 2: #Steuern . Wer nicht mehr als 61 717 Euro verdient, zahlt keinen Soli mehr. Fürs Arb… https://t.co/La2Gk8v2DI",5/1/2021 8:08,Berlin,Wirtschaft,Economy,Germany,"neu #2021? folge 2: #steuern . euro verdient, zahlt soli mehr. fürs arb…",NEGATIVE,0.9038154482841492,-0.9038154482841492,0.0,0.9038154482841492
3377,Bankenpräsident erwartet 2021 „einige tausend Insolvenzen“ mehr – DIW rechnet mit Rezession https://t.co/SJIVPorxTV,5/1/2021 8:02,Berlin,Wirtschaft,Economy,Germany,bankenpräsident erwartet „einige tausend insolvenzen“ – diw rechnet rezession,NEUTRAL,0.9930759072303772,-0.9930759072303772,0.0,0.0
3378,"Landkreistag fordert „bundeseinheitliche, langfristige, transparente Strategie“ für Schulen, Wirtschaft und Kultur https://t.co/TKo0fxeXnl",5/1/2021 8:02,Berlin,Wirtschaft,Economy,Germany,"landkreistag fordert „bundeseinheitliche, langfristige, transparente strategie“ schulen, kultur",NEUTRAL,0.9998980760574341,-0.9998980760574341,0.0,0.0
3379,Mehrstündige Panne beim Messenger-Dienst Slack https://t.co/OfI5c7lGdb,5/1/2021 8:02,Berlin,Wirtschaft,Economy,Germany,mehrstündige panne messenger-dienst slack,NEGATIVE,0.9983631372451782,-0.9983631372451782,0.0,0.9983631372451782
3380,Zertifizierer aus Norwegen stoppt Dienstleistung für Nord Stream 2 https://t.co/oSheMa1sP0,5/1/2021 8:02,Berlin,Wirtschaft,Economy,Germany,zertifizierer norwegen stoppt dienstleistung nord stream,NEUTRAL,0.9613030552864075,-0.9613030552864075,0.0,0.0
3381,EU-Kommission gibt grünes Licht für Milliardenhilfe für Tui https://t.co/4h566sW9JF,5/1/2021 8:02,Berlin,Wirtschaft,Economy,Germany,eu-kommission grünes licht milliardenhilfe tui,NEUTRAL,0.9523894190788269,-0.9523894190788269,0.0,0.0
3382,Cyberangriff auf Funke-Mediengruppe hält weiter an – Ist Lösegeld im Spiel? https://t.co/29Tw6sdHXZ,5/1/2021 8:02,Berlin,Wirtschaft,Economy,Germany,cyberangriff funke-mediengruppe hält – lösegeld spiel?,NEUTRAL,0.8943030834197998,-0.8943030834197998,0.0,0.0
3383,Erst ein Viertel der beantragten „Novemberhilfen“ ausbezahlt https://t.co/uJPbZIg525,5/1/2021 8:02,Berlin,Wirtschaft,Economy,Germany,viertel beantragten „novemberhilfen“ ausbezahlt,NEUTRAL,0.9902760982513428,-0.9902760982513428,0.0,0.0
3384,"#Bonität: Achtung Zombieunternehmen unterwegs! Zur Zeit besteht die berechtigte Sorge, ob Schlüssellieferanten und… https://t.co/3V44XVhM3V",5/1/2021 8:00,Berlin,Wirtschaft,Economy,Germany,"#bonität: achtung zombieunternehmen unterwegs! besteht berechtigte sorge, schlüssellieferanten und…",NEUTRAL,0.5807552337646484,-0.5807552337646484,0.0,0.0
3385,"Der Lockdown wird verlängert, der endgültige Zusammenbruch der Wirtschaft ist ebenfalls beschlossene Sache https://t.co/z5vbgGlpZd",5/1/2021 8:00,Berlin,Wirtschaft,Economy,Germany,"lockdown verlängert, endgültige zusammenbruch ebenfalls beschlossene sache",NEUTRAL,0.9999902248382568,-0.9999902248382568,0.0,0.0
3386,ifo Institut: Kurzarbeit sinkt im Dezember geringfügig -  https://t.co/W8rlfmLaYS - #Kurzarbeit #MeinGeld https://t.co/MuoNyDhLrS,5/1/2021 8:00,Berlin,Wirtschaft,Economy,Germany,ifo institut: kurzarbeit sinkt dezember geringfügig - - #kurzarbeit #meingeld,NEUTRAL,0.9871007800102234,-0.9871007800102234,0.0,0.0
3387,"Die #Coronakrise hätte eine Chance sein müssen, um endlich die #Digitalisierung voranzutreiben. Im Interview erklär… https://t.co/akxGpvfBAz",5/1/2021 7:59,Berlin,Wirtschaft,Economy,Germany,"#coronakrise chance müssen, #digitalisierung voranzutreiben. interview erklär…",NEUTRAL,0.9969437122344971,-0.9969437122344971,0.0,0.0
3388,Verbraucherumfrage von @ksta_koeln und @KoelnischeR gemeinsam mit @Sparkasse_KBN und Kreissparkasse @kskkoeln Wie v… https://t.co/VDzgzCRedD,5/1/2021 7:55,Berlin,Wirtschaft,Economy,Germany,verbraucherumfrage gemeinsam kreissparkasse v…,NEUTRAL,0.9954949617385864,-0.9954949617385864,0.0,0.0
3389,"Nicht nur,dass unter den Tisch fällt,was das f Eltern bedeutet - viel schlimmer:was das für Kinder bedeutet,spielt… https://t.co/qNAd3eHiit",5/1/2021 7:54,Berlin,Wirtschaft,Economy,Germany,"nur,dass tisch fällt,was f eltern bedeutet - schlimmer:was kinder bedeutet,spielt…",NEUTRAL,0.9876267910003662,-0.9876267910003662,0.0,0.0
3390,"Homeschooling: Bekommen Eltern bezahlten Urlaub bis Lockdown-Ende?
https://t.co/hqaibvjesS https://t.co/ytDRrwTWoU",5/1/2021 7:53,Berlin,Wirtschaft,Economy,Germany,homeschooling: bekommen eltern bezahlten urlaub lockdown-ende?,NEGATIVE,0.9630225896835327,-0.9630225896835327,0.0,0.9630225896835327
3391,"Frage: Lehrt uns die Krise mehr #Agilität? Und welche Verantwortung tragen Wissenschaft, Politik und Wirtschaft, da… https://t.co/T00rBTPdqo",5/1/2021 7:51,Berlin,Wirtschaft,Economy,Germany,"frage: lehrt krise #agilität? verantwortung tragen wissenschaft, politik wirtschaft, da…",NEUTRAL,0.9985013604164124,-0.9985013604164124,0.0,0.0
3392,Alphabet: Google-Mitarbeiter gründen Gewerkschaft https://t.co/VFcCSjFAPF via @faznet,5/1/2021 7:48,Berlin,Wirtschaft,Economy,Germany,alphabet: google-mitarbeiter gründen gewerkschaft,NEGATIVE,0.9968929886817932,-0.9968929886817932,0.0,0.9968929886817932
3393,"Gegen den Konsens prognostiziert gewerkschaftsnahes IMK für 4.Quartal ""nur"" Stagnation 👇https://t.co/wUJ0HRwcYr...… https://t.co/BXsPtfcw6w",5/1/2021 7:47,Berlin,Wirtschaft,Economy,Germany,"konsens prognostiziert gewerkschaftsnahes imk 4.quartal ""nur"" stagnation 👇https://t.co/wuj0hrwcyr...…",NEUTRAL,0.958807647228241,-0.958807647228241,0.0,0.0
3394,https://t.co/NEKZMglOva #Nachrichten #Politik #Wirtschaft #Deutschland #Gesundheit #Germany,5/1/2021 7:41,Berlin,Wirtschaft,Economy,Germany,#nachrichten #politik #wirtschaft #deutschland #gesundheit #germany,NEUTRAL,0.9998142719268799,-0.9998142719268799,0.0,0.0
3395,179 Wirtschaftslenker in den USA gegen 🗳️ Polit-Querulanten - und für #Biden https://t.co/dI6EZabwtM,5/1/2021 7:36,Berlin,Wirtschaft,Economy,Germany,wirtschaftslenker usa 🗳️ polit-querulanten - #biden,NEGATIVE,0.9240353107452393,-0.9240353107452393,0.0,0.9240353107452393
3396,"Bezahlter Urlaub für #Eltern bis Lockdown-Ende?

Hat Gesamtexperte #Lauterbach Antworten?
Unbefristeter Lockdown.… https://t.co/SVFtdiMo9U",5/1/2021 7:34,Berlin,Wirtschaft,Economy,Germany,bezahlter urlaub #eltern lockdown-ende? gesamtexperte #lauterbach antworten? unbefristeter lockdown.…,NEUTRAL,0.7072030305862427,-0.7072030305862427,0.0,0.0
3397,"Keine Sachdebatten? Doch, hier: Robert Habeck @Die_Gruenen &amp; @dgb_news-Chef Reiner Hoffmann @FAZ_Wirtschaft kritisi… https://t.co/xovSXxKvyM",5/1/2021 7:33,Berlin,Wirtschaft,Economy,Germany,"sachdebatten? doch, hier: robert habeck &amp; reiner hoffmann kritisi…",NEUTRAL,0.9827366471290588,-0.9827366471290588,0.0,0.0
3398,"EU-Kommission genehmigt Milliarden-Staatshilfe für Tui
via @sz https://t.co/Qbrqqvktbx",5/1/2021 7:31,Berlin,Wirtschaft,Economy,Germany,eu-kommission genehmigt milliarden-staatshilfe tui,NEUTRAL,0.9997823238372803,-0.9997823238372803,0.0,0.0
3399,"Auswege aus ""Billigstpreisen"" für Lebensmittel gesucht https://t.co/HvNiUIqs8a",5/1/2021 7:25,Berlin,Wirtschaft,Economy,Germany,"auswege ""billigstpreisen"" lebensmittel gesucht",NEUTRAL,0.9710462689399719,-0.9710462689399719,0.0,0.0
3400,Die @bnetza hat die Strommarktdaten für 2020 veröffentlicht. Demnach betrug der Anteil #ErneuerbarerEnergien an der… https://t.co/ExdOPzxTET,5/1/2021 7:25,Berlin,Wirtschaft,Economy,Germany,strommarktdaten veröffentlicht. demnach betrug anteil #erneuerbarerenergien der…,NEUTRAL,0.9999679923057556,-0.9999679923057556,0.0,0.0
3401,"Rolle von Verbänden: Nicht nur böser #Lobbyismus
""Die Interessenvertreter der Wirtschaft stehen indes vor der Frage… https://t.co/nlBC7ZKFIG",5/1/2021 7:15,Berlin,Wirtschaft,Economy,Germany,"rolle verbänden: böser #lobbyismus ""die interessenvertreter stehen indes frage…",NEUTRAL,0.9994773864746094,-0.9994773864746094,0.0,0.0
3402,https://t.co/t4hGP2QHjV,5/1/2021 7:10,Berlin,Wirtschaft,Economy,Germany,,NEGATIVE,0.8723633289337158,-0.8723633289337158,0.0,0.8723633289337158
3403,#Politik und #Wirtschaft reden immer von #Klimaziel 2030 oder 2050. Aber niemand vom Zwischenziel in 2021. wäre doc… https://t.co/GMUGS9o9kE,5/1/2021 7:01,Berlin,Wirtschaft,Economy,Germany,#politik #wirtschaft reden #klimaziel 2050. zwischenziel 2021. doc…,NEUTRAL,0.9989562034606934,-0.9989562034606934,0.0,0.0
